Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,DateTime
1/2/2007,15:05:00,0.352,0.172,242.02,1.6,0,0,0,2/1/2007 15:05
1/2/2007,15:06:00,0.310,0.112,241.64,1.4,0,0,0,2/1/2007 15:06
1/2/2007,15:07:00,0.308,0.106,240.53,1.4,0,0,0,2/1/2007 15:07
1/2/2007,15:08:00,0.308,0.110,241.43,1.4,0,0,0,2/1/2007 15:08
1/2/2007,15:09:00,0.306,0.110,241.67,1.4,0,0,0,2/1/2007 15:09
1/2/2007,15:10:00,0.304,0.110,241.46,1.4,0,0,0,2/1/2007 15:10
1/2/2007,15:11:00,0.304,0.110,241.27,1.4,0,0,0,2/1/2007 15:11
1/2/2007,15:12:00,0.300,0.104,240.05,1.4,0,0,0,2/1/2007 15:12
1/2/2007,15:13:00,0.302,0.106,240.67,1.4,0,0,0,2/1/2007 15:13
1/2/2007,15:14:00,0.234,0.000,241.06,1.0,0,0,0,2/1/2007 15:14
1/2/2007,15:15:00,0.234,0.000,241.62,1.0,0,0,0,2/1/2007 15:15
1/2/2007,15:16:00,0.232,0.000,241.04,1.0,0,0,0,2/1/2007 15:16
1/2/2007,15:17:00,0.232,0.000,241.14,1.0,0,0,0,2/1/2007 15:17
1/2/2007,15:18:00,0.234,0.000,241.81,1.0,0,0,0,2/1/2007 15:18
1/2/2007,15:19:00,0.238,0.000,243.34,1.0,0,0,0,2/1/2007 15:19
1/2/2007,15:20:00,0.236,0.000,242.95,1.0,0,0,0,2/1/2007 15:20
1/2/2007,15:21:00,0.234,0.000,241.70,1.0,0,0,0,2/1/2007 15:21
1/2/2007,15:22:00,0.236,0.000,242.81,1.0,0,0,0,2/1/2007 15:22
1/2/2007,15:23:00,0.236,0.000,243.16,1.0,0,0,0,2/1/2007 15:23
1/2/2007,15:24:00,0.236,0.000,242.72,1.0,0,0,0,2/1/2007 15:24
1/2/2007,15:25:00,0.236,0.000,242.86,1.0,0,0,0,2/1/2007 15:25
1/2/2007,15:26:00,0.236,0.000,242.46,1.0,0,0,0,2/1/2007 15:26
1/2/2007,15:27:00,0.238,0.000,243.24,1.0,0,0,0,2/1/2007 15:27
1/2/2007,15:28:00,0.234,0.000,242.18,1.0,0,0,0,2/1/2007 15:28
1/2/2007,15:29:00,0.238,0.000,243.81,1.0,0,0,0,2/1/2007 15:29
1/2/2007,15:30:00,0.318,0.100,244.39,1.4,0,0,0,2/1/2007 15:30
1/2/2007,15:31:00,0.350,0.154,244.16,1.6,0,0,0,2/1/2007 15:31
1/2/2007,15:32:00,0.346,0.154,244.18,1.6,0,0,0,2/1/2007 15:32
1/2/2007,15:33:00,0.344,0.150,243.48,1.6,0,0,0,2/1/2007 15:33
1/2/2007,15:34:00,0.344,0.154,244.09,1.6,0,0,0,2/1/2007 15:34
1/2/2007,15:35:00,0.340,0.152,243.74,1.6,0,0,0,2/1/2007 15:35
1/2/2007,15:36:00,0.340,0.154,244.19,1.6,0,0,0,2/1/2007 15:36
1/2/2007,15:37:00,0.340,0.158,244.62,1.6,0,0,0,2/1/2007 15:37
1/2/2007,15:38:00,0.338,0.158,244.63,1.6,0,0,0,2/1/2007 15:38
1/2/2007,15:39:00,0.336,0.152,243.58,1.4,0,0,0,2/1/2007 15:39
1/2/2007,15:40:00,0.334,0.148,243.04,1.4,0,0,0,2/1/2007 15:40
1/2/2007,15:41:00,0.332,0.146,242.68,1.4,0,0,0,2/1/2007 15:41
1/2/2007,15:42:00,0.334,0.152,243.85,1.4,0,0,0,2/1/2007 15:42
1/2/2007,15:43:00,0.332,0.148,243.13,1.4,0,0,0,2/1/2007 15:43
1/2/2007,15:44:00,0.334,0.152,243.93,1.4,0,0,0,2/1/2007 15:44
1/2/2007,15:45:00,0.326,0.142,243.96,1.4,0,0,0,2/1/2007 15:45
1/2/2007,15:46:00,0.238,0.000,243.39,1.0,0,0,0,2/1/2007 15:46
1/2/2007,15:47:00,0.238,0.000,243.46,1.0,0,0,0,2/1/2007 15:47
1/2/2007,15:48:00,0.240,0.000,244.40,1.0,0,0,0,2/1/2007 15:48
1/2/2007,15:49:00,0.242,0.000,244.28,1.0,0,0,0,2/1/2007 15:49
1/2/2007,15:50:00,0.324,0.100,244.15,1.6,0,0,0,2/1/2007 15:50
1/2/2007,15:51:00,0.322,0.118,243.18,1.4,0,0,0,2/1/2007 15:51
1/2/2007,15:52:00,0.318,0.118,243.24,1.4,0,0,0,2/1/2007 15:52
1/2/2007,15:53:00,0.312,0.114,242.64,1.4,0,0,0,2/1/2007 15:53
1/2/2007,15:54:00,0.312,0.116,242.92,1.4,0,0,0,2/1/2007 15:54
1/2/2007,15:55:00,0.310,0.112,242.15,1.4,0,0,0,2/1/2007 15:55
1/2/2007,15:56:00,0.310,0.116,242.90,1.4,0,0,0,2/1/2007 15:56
1/2/2007,15:57:00,0.308,0.116,243.00,1.4,0,0,0,2/1/2007 15:57
1/2/2007,15:58:00,0.308,0.116,243.10,1.4,0,0,0,2/1/2007 15:58
1/2/2007,15:59:00,0.308,0.116,243.10,1.4,0,0,0,2/1/2007 15:59
1/2/2007,16:00:00,0.308,0.120,243.70,1.4,0,0,0,2/1/2007 16:00
1/2/2007,16:01:00,0.240,0.000,243.11,1.0,0,0,0,2/1/2007 16:01
1/2/2007,16:02:00,0.236,0.000,243.15,1.0,0,0,0,2/1/2007 16:02
1/2/2007,16:03:00,0.236,0.000,242.95,1.0,0,0,0,2/1/2007 16:03
1/2/2007,16:04:00,0.240,0.000,243.32,1.0,0,0,0,2/1/2007 16:04
1/2/2007,16:05:00,0.244,0.000,243.14,1.0,0,0,0,2/1/2007 16:05
1/2/2007,16:06:00,0.244,0.000,242.88,1.0,0,0,0,2/1/2007 16:06
1/2/2007,16:07:00,0.244,0.000,243.07,1.0,0,0,0,2/1/2007 16:07
1/2/2007,16:08:00,0.244,0.000,243.03,1.0,0,0,0,2/1/2007 16:08
1/2/2007,16:09:00,0.240,0.000,241.34,1.0,0,0,0,2/1/2007 16:09
1/2/2007,16:10:00,0.240,0.000,241.09,1.0,0,0,0,2/1/2007 16:10
1/2/2007,16:11:00,0.300,0.066,242.09,1.4,0,0,0,2/1/2007 16:11
1/2/2007,16:12:00,0.346,0.142,242.06,1.6,0,0,0,2/1/2007 16:12
1/2/2007,16:13:00,0.380,0.176,241.97,1.8,0,0,0,2/1/2007 16:13
1/2/2007,16:14:00,0.422,0.268,242.18,2.0,0,0,0,2/1/2007 16:14
1/2/2007,16:15:00,0.424,0.272,242.91,2.0,0,2,0,2/1/2007 16:15
1/2/2007,16:16:00,0.422,0.276,243.20,2.0,0,1,0,2/1/2007 16:16
1/2/2007,16:17:00,0.420,0.274,242.82,2.0,0,2,0,2/1/2007 16:17
1/2/2007,16:18:00,0.420,0.274,242.90,2.0,0,1,0,2/1/2007 16:18
1/2/2007,16:19:00,0.420,0.268,242.05,2.0,0,1,0,2/1/2007 16:19
1/2/2007,16:20:00,0.424,0.270,242.35,2.0,0,2,0,2/1/2007 16:20
1/2/2007,16:21:00,0.422,0.270,242.25,2.0,0,1,0,2/1/2007 16:21
1/2/2007,16:22:00,0.422,0.272,242.55,2.0,0,2,0,2/1/2007 16:22
1/2/2007,16:23:00,0.424,0.278,243.49,2.0,0,1,0,2/1/2007 16:23
1/2/2007,16:24:00,0.422,0.276,243.35,2.0,0,1,0,2/1/2007 16:24
1/2/2007,16:25:00,0.420,0.274,243.12,2.0,0,2,0,2/1/2007 16:25
1/2/2007,16:26:00,0.420,0.276,243.23,2.0,0,1,0,2/1/2007 16:26
1/2/2007,16:27:00,0.338,0.158,243.29,1.6,0,2,0,2/1/2007 16:27
1/2/2007,16:28:00,0.320,0.134,242.61,1.4,0,1,0,2/1/2007 16:28
1/2/2007,16:29:00,0.314,0.132,242.32,1.4,0,1,0,2/1/2007 16:29
1/2/2007,16:30:00,0.312,0.132,242.26,1.4,0,1,0,2/1/2007 16:30
1/2/2007,16:31:00,0.310,0.128,241.74,1.4,0,2,0,2/1/2007 16:31
1/2/2007,16:32:00,0.308,0.124,240.83,1.4,0,1,0,2/1/2007 16:32
1/2/2007,16:33:00,0.308,0.126,241.05,1.4,0,1,0,2/1/2007 16:33
1/2/2007,16:34:00,0.312,0.130,241.86,1.4,0,2,0,2/1/2007 16:34
1/2/2007,16:35:00,0.316,0.132,242.36,1.4,0,1,0,2/1/2007 16:35
1/2/2007,16:36:00,0.314,0.130,242.03,1.4,0,1,0,2/1/2007 16:36
1/2/2007,16:37:00,0.390,0.212,242.04,2.0,0,1,0,2/1/2007 16:37
1/2/2007,16:38:00,0.390,0.238,242.28,1.8,0,1,0,2/1/2007 16:38
1/2/2007,16:39:00,0.392,0.240,242.75,1.8,0,2,0,2/1/2007 16:39
1/2/2007,16:40:00,0.390,0.240,242.60,1.8,0,1,0,2/1/2007 16:40
1/2/2007,16:41:00,0.390,0.244,243.26,1.8,0,1,0,2/1/2007 16:41
1/2/2007,16:42:00,0.390,0.242,243.15,1.8,0,1,0,2/1/2007 16:42
1/2/2007,16:43:00,0.324,0.138,243.08,1.4,0,1,0,2/1/2007 16:43
1/2/2007,16:44:00,0.308,0.118,243.12,1.4,0,0,0,2/1/2007 16:44
1/2/2007,16:45:00,0.308,0.120,243.52,1.4,0,0,0,2/1/2007 16:45
1/2/2007,16:46:00,0.306,0.118,243.10,1.4,0,0,0,2/1/2007 16:46
1/2/2007,16:47:00,0.306,0.120,243.47,1.4,0,0,0,2/1/2007 16:47
1/2/2007,16:48:00,0.248,0.000,243.80,1.0,0,0,0,2/1/2007 16:48
1/2/2007,16:49:00,0.240,0.000,243.44,1.0,0,0,0,2/1/2007 16:49
1/2/2007,16:50:00,0.244,0.000,243.54,1.0,0,0,0,2/1/2007 16:50
1/2/2007,16:51:00,0.244,0.000,243.91,1.0,0,0,0,2/1/2007 16:51
1/2/2007,16:52:00,0.276,0.000,244.05,1.2,0,0,0,2/1/2007 16:52
1/2/2007,16:53:00,0.356,0.152,243.70,1.6,0,0,0,2/1/2007 16:53
1/2/2007,16:54:00,0.352,0.148,243.21,1.6,0,0,0,2/1/2007 16:54
1/2/2007,16:55:00,0.350,0.150,243.36,1.6,0,0,0,2/1/2007 16:55
1/2/2007,16:56:00,0.348,0.152,243.94,1.6,0,0,0,2/1/2007 16:56
1/2/2007,16:57:00,0.342,0.158,244.89,1.6,0,0,0,2/1/2007 16:57
1/2/2007,16:58:00,0.342,0.160,245.30,1.6,0,0,0,2/1/2007 16:58
1/2/2007,16:59:00,0.342,0.160,245.34,1.6,0,0,0,2/1/2007 16:59
1/2/2007,17:00:00,0.340,0.160,245.32,1.6,0,0,0,2/1/2007 17:00
1/2/2007,17:01:00,0.336,0.152,243.87,1.4,0,0,0,2/1/2007 17:01
1/2/2007,17:02:00,0.334,0.152,243.91,1.4,0,0,0,2/1/2007 17:02
1/2/2007,17:03:00,0.332,0.148,243.31,1.4,0,0,0,2/1/2007 17:03
1/2/2007,17:04:00,0.334,0.150,243.31,1.4,0,0,0,2/1/2007 17:04
1/2/2007,17:05:00,0.336,0.146,242.63,1.4,0,0,0,2/1/2007 17:05
1/2/2007,17:06:00,0.334,0.144,241.89,1.4,0,0,0,2/1/2007 17:06
1/2/2007,17:07:00,0.332,0.138,240.91,1.4,0,0,0,2/1/2007 17:07
1/2/2007,17:08:00,0.282,0.070,240.77,1.2,0,0,0,2/1/2007 17:08
1/2/2007,17:09:00,0.232,0.000,240.83,1.0,0,0,0,2/1/2007 17:09
1/2/2007,17:10:00,0.232,0.000,240.90,1.0,0,0,0,2/1/2007 17:10
1/2/2007,17:11:00,0.234,0.000,242.09,1.0,0,0,0,2/1/2007 17:11
1/2/2007,17:12:00,0.234,0.000,242.60,1.0,0,0,0,2/1/2007 17:12
1/2/2007,17:13:00,0.234,0.000,242.07,1.0,0,0,0,2/1/2007 17:13
1/2/2007,17:14:00,0.232,0.000,241.63,1.0,0,0,0,2/1/2007 17:14
1/2/2007,17:15:00,0.234,0.000,241.96,1.0,0,0,0,2/1/2007 17:15
1/2/2007,17:16:00,0.232,0.000,241.57,1.0,0,0,0,2/1/2007 17:16
1/2/2007,17:17:00,0.232,0.000,241.39,1.0,0,0,0,2/1/2007 17:17
1/2/2007,17:18:00,0.470,0.000,241.11,2.0,0,0,0,2/1/2007 17:18
1/2/2007,17:19:00,0.530,0.000,241.57,2.2,0,0,0,2/1/2007 17:19
1/2/2007,17:20:00,0.528,0.000,241.21,2.2,0,0,0,2/1/2007 17:20
1/2/2007,17:21:00,0.528,0.000,241.18,2.2,0,0,0,2/1/2007 17:21
1/2/2007,17:22:00,0.530,0.000,241.79,2.2,0,0,0,2/1/2007 17:22
1/2/2007,17:23:00,0.530,0.000,241.72,2.2,0,0,0,2/1/2007 17:23
1/2/2007,17:24:00,0.606,0.086,240.62,2.6,0,0,0,2/1/2007 17:24
1/2/2007,17:25:00,0.604,0.106,241.51,2.4,0,0,0,2/1/2007 17:25
1/2/2007,17:26:00,0.872,0.096,240.67,3.6,0,0,0,2/1/2007 17:26
1/2/2007,17:27:00,0.924,0.094,240.17,3.8,0,0,0,2/1/2007 17:27
1/2/2007,17:28:00,0.922,0.092,239.79,3.8,0,0,0,2/1/2007 17:28
1/2/2007,17:29:00,0.922,0.094,240.14,3.8,0,0,0,2/1/2007 17:29
1/2/2007,17:30:00,0.924,0.096,240.39,3.8,0,0,0,2/1/2007 17:30
1/2/2007,17:31:00,0.934,0.098,240.95,3.8,0,0,0,2/1/2007 17:31
1/2/2007,17:32:00,0.948,0.098,241.41,3.8,0,0,0,2/1/2007 17:32
1/2/2007,17:33:00,0.972,0.128,241.33,4.0,0,0,0,2/1/2007 17:33
1/2/2007,17:34:00,1.040,0.234,241.62,4.4,0,0,0,2/1/2007 17:34
1/2/2007,17:35:00,1.034,0.232,241.31,4.4,0,0,0,2/1/2007 17:35
1/2/2007,17:36:00,1.030,0.232,241.02,4.4,0,0,0,2/1/2007 17:36
1/2/2007,17:37:00,1.028,0.232,241.13,4.4,0,0,0,2/1/2007 17:37
1/2/2007,17:38:00,1.056,0.228,240.49,4.4,0,0,0,2/1/2007 17:38
1/2/2007,17:39:00,1.062,0.218,238.86,4.4,0,0,0,2/1/2007 17:39
1/2/2007,17:40:00,1.268,0.216,239.02,5.4,0,0,0,2/1/2007 17:40
1/2/2007,17:41:00,1.242,0.220,239.61,5.2,0,0,0,2/1/2007 17:41
1/2/2007,17:42:00,1.010,0.222,239.30,4.2,0,0,0,2/1/2007 17:42
1/2/2007,17:43:00,1.010,0.224,239.49,4.2,0,0,0,2/1/2007 17:43
1/2/2007,17:44:00,1.010,0.224,239.48,4.2,0,0,0,2/1/2007 17:44
1/2/2007,17:45:00,1.012,0.226,240.02,4.2,0,0,0,2/1/2007 17:45
1/2/2007,17:46:00,1.008,0.224,239.70,4.2,0,0,0,2/1/2007 17:46
1/2/2007,17:47:00,1.192,0.270,239.40,5.4,0,0,0,2/1/2007 17:47
1/2/2007,17:48:00,1.626,0.316,239.16,7.0,0,0,0,2/1/2007 17:48
1/2/2007,17:49:00,1.354,0.230,239.57,5.6,0,0,0,2/1/2007 17:49
1/2/2007,17:50:00,1.330,0.192,239.99,5.6,0,0,0,2/1/2007 17:50
1/2/2007,17:51:00,1.292,0.130,239.99,5.4,0,0,0,2/1/2007 17:51
1/2/2007,17:52:00,1.506,0.070,239.77,6.2,0,0,0,2/1/2007 17:52
1/2/2007,17:53:00,1.374,0.000,239.15,5.8,0,0,0,2/1/2007 17:53
1/2/2007,17:54:00,1.460,0.000,238.87,6.0,0,0,0,2/1/2007 17:54
1/2/2007,17:55:00,1.462,0.000,239.11,6.0,0,0,0,2/1/2007 17:55
1/2/2007,17:56:00,1.272,0.000,239.54,5.2,0,0,0,2/1/2007 17:56
1/2/2007,17:57:00,1.286,0.000,239.93,5.2,0,0,0,2/1/2007 17:57
1/2/2007,17:58:00,1.282,0.000,239.70,5.2,0,0,0,2/1/2007 17:58
1/2/2007,17:59:00,1.278,0.000,239.26,5.2,0,0,0,2/1/2007 17:59
1/2/2007,18:00:00,1.480,0.000,238.99,6.4,0,0,2,2/1/2007 18:00
1/2/2007,18:01:00,2.348,0.000,237.29,9.8,0,0,18,2/1/2007 18:01
1/2/2007,18:02:00,2.334,0.000,237.28,9.8,0,0,18,2/1/2007 18:02
1/2/2007,18:03:00,2.324,0.000,237.47,9.8,0,0,17,2/1/2007 18:03
1/2/2007,18:04:00,2.320,0.000,237.72,9.6,0,0,18,2/1/2007 18:04
1/2/2007,18:05:00,2.312,0.000,237.51,9.6,0,0,17,2/1/2007 18:05
1/2/2007,18:06:00,2.322,0.000,238.18,9.6,0,0,18,2/1/2007 18:06
1/2/2007,18:07:00,2.332,0.000,238.86,9.6,0,0,17,2/1/2007 18:07
1/2/2007,18:08:00,2.330,0.000,238.86,9.6,0,0,18,2/1/2007 18:08
1/2/2007,18:09:00,2.330,0.000,238.83,9.6,0,0,17,2/1/2007 18:09
1/2/2007,18:10:00,2.312,0.000,237.86,9.6,0,0,18,2/1/2007 18:10
1/2/2007,18:11:00,2.304,0.000,237.39,9.6,0,0,17,2/1/2007 18:11
1/2/2007,18:12:00,2.380,0.000,238.84,10.0,0,0,17,2/1/2007 18:12
1/2/2007,18:13:00,2.430,0.114,238.52,10.2,0,0,18,2/1/2007 18:13
1/2/2007,18:14:00,2.428,0.114,238.66,10.2,0,0,17,2/1/2007 18:14
1/2/2007,18:15:00,2.416,0.112,238.09,10.0,0,0,18,2/1/2007 18:15
1/2/2007,18:16:00,2.394,0.108,236.90,10.0,0,0,17,2/1/2007 18:16
1/2/2007,18:17:00,2.396,0.108,237.05,10.0,0,0,17,2/1/2007 18:17
1/2/2007,18:18:00,2.428,0.122,237.73,10.2,0,0,18,2/1/2007 18:18
1/2/2007,18:19:00,2.496,0.234,238.25,10.4,0,0,17,2/1/2007 18:19
1/2/2007,18:20:00,2.502,0.236,238.60,10.4,0,1,17,2/1/2007 18:20
1/2/2007,18:21:00,2.480,0.230,237.67,10.4,0,2,18,2/1/2007 18:21
1/2/2007,18:22:00,2.480,0.230,237.63,10.4,0,1,17,2/1/2007 18:22
1/2/2007,18:23:00,2.558,0.316,237.50,10.8,0,2,17,2/1/2007 18:23
1/2/2007,18:24:00,2.542,0.326,237.07,10.8,0,1,18,2/1/2007 18:24
1/2/2007,18:25:00,2.554,0.330,237.76,10.8,0,1,17,2/1/2007 18:25
1/2/2007,18:26:00,2.558,0.332,238.08,10.8,0,2,17,2/1/2007 18:26
1/2/2007,18:27:00,2.548,0.330,237.57,10.8,0,1,18,2/1/2007 18:27
1/2/2007,18:28:00,2.548,0.328,237.42,10.8,0,2,17,2/1/2007 18:28
1/2/2007,18:29:00,2.778,0.368,238.13,11.6,0,1,17,2/1/2007 18:29
1/2/2007,18:30:00,2.902,0.500,238.04,12.2,0,1,18,2/1/2007 18:30
1/2/2007,18:31:00,2.728,0.268,238.60,11.4,0,2,17,2/1/2007 18:31
1/2/2007,18:32:00,2.524,0.202,238.13,10.6,0,1,17,2/1/2007 18:32
1/2/2007,18:33:00,2.510,0.204,238.32,10.4,0,1,18,2/1/2007 18:33
1/2/2007,18:34:00,2.748,0.194,237.02,11.6,0,2,17,2/1/2007 18:34
1/2/2007,18:35:00,2.784,0.194,237.29,11.6,0,1,17,2/1/2007 18:35
1/2/2007,18:36:00,2.568,0.160,237.14,10.8,0,1,18,2/1/2007 18:36
1/2/2007,18:37:00,2.338,0.100,237.78,9.8,0,2,17,2/1/2007 18:37
1/2/2007,18:38:00,2.444,0.094,237.63,10.2,0,1,17,2/1/2007 18:38
1/2/2007,18:39:00,2.516,0.100,237.56,10.6,0,1,18,2/1/2007 18:39
1/2/2007,18:40:00,2.782,0.088,235.63,11.8,0,1,17,2/1/2007 18:40
1/2/2007,18:41:00,2.594,0.086,236.21,11.0,0,1,17,2/1/2007 18:41
1/2/2007,18:42:00,2.574,0.090,236.49,10.8,0,2,17,2/1/2007 18:42
1/2/2007,18:43:00,3.218,0.232,236.62,14.0,0,1,17,2/1/2007 18:43
1/2/2007,18:44:00,3.414,0.356,235.94,15.0,0,1,17,2/1/2007 18:44
1/2/2007,18:45:00,2.664,0.214,235.87,11.2,0,1,17,2/1/2007 18:45
1/2/2007,18:46:00,2.668,0.214,236.12,11.2,0,1,17,2/1/2007 18:46
1/2/2007,18:47:00,2.606,0.218,236.49,11.0,0,2,17,2/1/2007 18:47
1/2/2007,18:48:00,2.406,0.220,236.47,10.2,0,1,18,2/1/2007 18:48
1/2/2007,18:49:00,2.352,0.224,236.51,10.0,0,1,17,2/1/2007 18:49
1/2/2007,18:50:00,2.710,0.250,236.12,11.4,0,1,17,2/1/2007 18:50
1/2/2007,18:51:00,3.000,0.252,236.35,12.6,0,1,17,2/1/2007 18:51
1/2/2007,18:52:00,3.016,0.254,237.02,12.6,0,1,17,2/1/2007 18:52
1/2/2007,18:53:00,3.006,0.254,237.07,12.6,0,2,17,2/1/2007 18:53
1/2/2007,18:54:00,2.976,0.230,236.49,12.6,0,1,18,2/1/2007 18:54
1/2/2007,18:55:00,2.930,0.134,236.44,12.4,0,0,17,2/1/2007 18:55
1/2/2007,18:56:00,2.938,0.134,236.74,12.4,0,0,17,2/1/2007 18:56
1/2/2007,18:57:00,2.972,0.172,236.41,12.6,0,0,17,2/1/2007 18:57
1/2/2007,18:58:00,2.996,0.232,236.35,12.6,0,0,17,2/1/2007 18:58
1/2/2007,18:59:00,3.008,0.236,236.96,12.6,0,0,17,2/1/2007 18:59
1/2/2007,19:00:00,3.228,0.282,236.67,13.6,0,0,18,2/1/2007 19:00
1/2/2007,19:01:00,3.306,0.430,236.58,14.0,0,0,17,2/1/2007 19:01
1/2/2007,19:02:00,3.196,0.414,236.51,13.6,0,0,17,2/1/2007 19:02
1/2/2007,19:03:00,3.088,0.272,236.64,13.0,0,0,17,2/1/2007 19:03
1/2/2007,19:04:00,2.996,0.106,237.04,12.6,0,0,17,2/1/2007 19:04
1/2/2007,19:05:00,3.066,0.110,237.70,12.8,0,0,18,2/1/2007 19:05
1/2/2007,19:06:00,2.930,0.110,237.60,12.2,0,0,17,2/1/2007 19:06
1/2/2007,19:07:00,2.926,0.110,237.50,12.2,0,0,17,2/1/2007 19:07
1/2/2007,19:08:00,2.942,0.112,238.25,12.2,0,0,18,2/1/2007 19:08
1/2/2007,19:09:00,2.920,0.108,237.32,12.2,0,0,17,2/1/2007 19:09
1/2/2007,19:10:00,2.916,0.106,237.04,12.2,0,0,17,2/1/2007 19:10
1/2/2007,19:11:00,2.914,0.106,236.97,12.2,0,0,17,2/1/2007 19:11
1/2/2007,19:12:00,2.910,0.106,237.10,12.2,0,0,18,2/1/2007 19:12
1/2/2007,19:13:00,2.926,0.108,238.03,12.2,0,0,17,2/1/2007 19:13
1/2/2007,19:14:00,2.866,0.000,237.67,12.0,0,0,17,2/1/2007 19:14
1/2/2007,19:15:00,2.852,0.000,237.41,12.0,0,0,18,2/1/2007 19:15
1/2/2007,19:16:00,2.852,0.000,237.58,12.0,0,0,17,2/1/2007 19:16
1/2/2007,19:17:00,2.824,0.000,236.08,11.8,0,0,17,2/1/2007 19:17
1/2/2007,19:18:00,2.822,0.000,236.16,11.8,0,0,17,2/1/2007 19:18
1/2/2007,19:19:00,2.830,0.000,236.28,12.0,0,0,17,2/1/2007 19:19
1/2/2007,19:20:00,2.854,0.000,236.78,12.0,0,0,17,2/1/2007 19:20
1/2/2007,19:21:00,2.834,0.000,236.32,12.0,0,0,17,2/1/2007 19:21
1/2/2007,19:22:00,2.826,0.000,236.02,12.0,0,0,18,2/1/2007 19:22
1/2/2007,19:23:00,2.828,0.000,236.12,12.0,0,0,17,2/1/2007 19:23
1/2/2007,19:24:00,2.830,0.000,234.71,12.0,0,0,17,2/1/2007 19:24
1/2/2007,19:25:00,2.902,0.124,234.49,12.4,0,0,16,2/1/2007 19:25
1/2/2007,19:26:00,2.922,0.128,235.70,12.4,0,0,17,2/1/2007 19:26
1/2/2007,19:27:00,2.910,0.128,235.62,12.2,0,0,17,2/1/2007 19:27
1/2/2007,19:28:00,2.902,0.126,235.12,12.2,0,0,17,2/1/2007 19:28
1/2/2007,19:29:00,2.898,0.124,234.59,12.2,0,0,17,2/1/2007 19:29
1/2/2007,19:30:00,2.912,0.126,235.26,12.4,0,0,17,2/1/2007 19:30
1/2/2007,19:31:00,2.892,0.124,234.57,12.2,0,0,17,2/1/2007 19:31
1/2/2007,19:32:00,2.882,0.124,234.39,12.2,0,0,17,2/1/2007 19:32
1/2/2007,19:33:00,2.898,0.128,235.20,12.2,0,0,17,2/1/2007 19:33
1/2/2007,19:34:00,2.904,0.130,235.45,12.2,0,0,17,2/1/2007 19:34
1/2/2007,19:35:00,3.040,0.122,233.89,13.0,0,0,17,2/1/2007 19:35
1/2/2007,19:36:00,3.036,0.120,233.56,13.0,0,0,17,2/1/2007 19:36
1/2/2007,19:37:00,3.214,0.198,234.26,14.0,0,0,16,2/1/2007 19:37
1/2/2007,19:38:00,4.480,0.372,233.96,19.4,0,0,17,2/1/2007 19:38
1/2/2007,19:39:00,4.458,0.346,234.63,19.2,0,0,17,2/1/2007 19:39
1/2/2007,19:40:00,3.834,0.354,235.64,16.6,0,0,17,2/1/2007 19:40
1/2/2007,19:41:00,2.672,0.166,237.57,11.2,0,0,17,2/1/2007 19:41
1/2/2007,19:42:00,2.618,0.100,237.12,11.0,0,0,18,2/1/2007 19:42
1/2/2007,19:43:00,3.602,0.254,236.55,15.6,0,0,17,2/1/2007 19:43
1/2/2007,19:44:00,3.042,0.144,236.09,13.2,0,0,17,2/1/2007 19:44
1/2/2007,19:45:00,2.672,0.176,235.89,11.4,0,0,17,2/1/2007 19:45
1/2/2007,19:46:00,2.662,0.190,235.63,11.2,0,0,17,2/1/2007 19:46
1/2/2007,19:47:00,3.020,0.250,234.99,13.2,0,0,17,2/1/2007 19:47
1/2/2007,19:48:00,3.824,0.354,234.70,16.6,0,0,17,2/1/2007 19:48
1/2/2007,19:49:00,2.800,0.248,235.99,11.8,0,0,17,2/1/2007 19:49
1/2/2007,19:50:00,2.662,0.186,235.27,11.2,0,0,17,2/1/2007 19:50
1/2/2007,19:51:00,2.658,0.186,235.14,11.2,0,0,17,2/1/2007 19:51
1/2/2007,19:52:00,2.648,0.184,234.82,11.2,0,0,17,2/1/2007 19:52
1/2/2007,19:53:00,2.658,0.186,235.67,11.2,0,0,17,2/1/2007 19:53
1/2/2007,19:54:00,2.664,0.188,236.02,11.2,0,0,17,2/1/2007 19:54
1/2/2007,19:55:00,2.676,0.190,236.55,11.2,0,0,17,2/1/2007 19:55
1/2/2007,19:56:00,2.670,0.188,236.34,11.2,0,0,17,2/1/2007 19:56
1/2/2007,19:57:00,2.604,0.164,237.02,11.0,0,0,17,2/1/2007 19:57
1/2/2007,19:58:00,2.970,0.196,236.07,13.0,0,0,18,2/1/2007 19:58
1/2/2007,19:59:00,2.828,0.154,236.96,12.2,0,0,17,2/1/2007 19:59
1/2/2007,20:00:00,2.380,0.086,238.13,10.0,0,0,17,2/1/2007 20:00
1/2/2007,20:01:00,2.358,0.080,237.53,9.8,0,0,17,2/1/2007 20:01
1/2/2007,20:02:00,2.362,0.082,237.75,9.8,0,0,18,2/1/2007 20:02
1/2/2007,20:03:00,2.462,0.196,237.26,10.4,0,0,17,2/1/2007 20:03
1/2/2007,20:04:00,2.454,0.206,237.05,10.4,0,0,17,2/1/2007 20:04
1/2/2007,20:05:00,2.454,0.206,237.18,10.4,0,0,17,2/1/2007 20:05
1/2/2007,20:06:00,2.448,0.206,237.03,10.2,0,0,18,2/1/2007 20:06
